relation,a,b,c,d
son-father,daSaraTa,aja,vizRuH,vasudevaH
son-father,daSaraTa,aja,sanatkumAraH,brahmA
son-father,daSaraTa,aja,jayantaH,indraH
son-father,daSaraTa,aja,nalakUbaraH,kuberaH
son-father,daSaraTa,aja,indrajit,rAvaRa
son-father,daSaraTa,aja,rAvaRa,visrava
son-father,daSaraTa,aja,visrava,pulastya
son-father,daSaraTa,aja,SAntanu,kuru
son-father,daSaraTa,aja,yuyutsu,DftarAzwra
son-father,daSaraTa,aja,vriSketu,karRa
son-father,daSaraTa,aja,vabrUvAhana,arjuna
son-father,daSaraTa,aja,prativinDya,yuDizWira
son-father,daSaraTa,aja,sutasoma,BIma
son-father,daSaraTa,aja,srutakarma,sahadeva
son-father,daSaraTa,aja,satAtika,nakula
son-father,daSaraTa,aja,parikSit,janamejaya
son-father,daSaraTa,aja,irAvan,arjuna
son-father,daSaraTa,aja,srutakIrti,arjuna
son-father,daSaraTa,aja,karRa,sUryadeva
son-father,daSaraTa,aja,rAma,daSaraTa
son-father,daSaraTa,aja,lakzmaRa,daSaraTa
son-father,daSaraTa,aja,Barata,daSaraTa
son-father,daSaraTa,aja,SatruGna,daSaraTa
son-father,daSaraTa,aja,hanumAn,vAyU
son-father,daSaraTa,aja,Sakuni,suvala
son-father,daSaraTa,aja,vriSaka,suvala
son-father,daSaraTa,aja,jambumali,prahasta
son-father,daSaraTa,aja,lava,rAma
son-father,daSaraTa,aja,kuSa,rAma
son-father,daSaraTa,aja,nala,viSvakarmA
son-father,daSaraTa,aja,jawAyu,aruna
son-father,daSaraTa,aja,triSira,rAvaRa
son-father,daSaraTa,aja,atikAya,rAvaRa
son-father,daSaraTa,aja,angada,bAli
son-father,daSaraTa,aja,bArbarika,Gawotkaca
son-father,daSaraTa,aja,banasena,karRa
son-father,daSaraTa,aja,balarAm,vAsudeva
son-father,daSaraTa,aja,durmasena,duHSAsana
son-father,rAma,daSaraTa,aBimanyu,arjuna
son-father,rAma,daSaraTa,dakza,brahmA
son-father,rAma,daSaraTa,drupadA,sriKanqI
son-father,rAma,daSaraTa,Gawotkaca,BIma
son-father,rAma,daSaraTa,pralhada,hiraRyakaSipu
son-father,rAma,daSaraTa,arjuna,indra
son-father,rAma,daSaraTa,aSvatTAmA,droRA
son-father,rAma,daSaraTa,BIzmA,SAntanu
son-father,rAma,daSaraTa,DftarAzwra,vicitravIrya
son-father,rAma,daSaraTa,SiSupAla,dAmaGoza
son-father,rAma,daSaraTa,SukrAcArya,Bfgu
son-father,rAma,daSaraTa,gaReSaH,SivaH
son-father,rAma,daSaraTa,anirudDaH,kAmadevaH
son-father,rAma,daSaraTa,kArtikeyaH,SivaH
son-father,rAma,daSaraTa,uzwraSiSuH,uzwraH
son-father,rAma,daSaraTa,kAmadevaH,vizRuH
son-father,rAma,daSaraTa,vizRuH,vasudevaH
son-father,rAma,daSaraTa,sanatkumAraH,brahmA
son-father,rAma,daSaraTa,jayantaH,indraH
son-father,rAma,daSaraTa,nalakUbaraH,kuberaH
son-father,rAma,daSaraTa,indrajit,rAvaRa
son-father,rAma,daSaraTa,rAvaRa,visrava
son-father,rAma,daSaraTa,visrava,pulastya
son-father,rAma,daSaraTa,SAntanu,kuru
son-father,rAma,daSaraTa,yuyutsu,DftarAzwra
son-father,rAma,daSaraTa,vriSketu,karRa
son-father,rAma,daSaraTa,vabrUvAhana,arjuna
son-father,rAma,daSaraTa,prativinDya,yuDizWira
son-father,rAma,daSaraTa,sutasoma,BIma
son-father,rAma,daSaraTa,srutakarma,sahadeva
son-father,rAma,daSaraTa,satAtika,nakula
son-father,rAma,daSaraTa,parikSit,janamejaya
son-father,rAma,daSaraTa,irAvan,arjuna
son-father,rAma,daSaraTa,srutakIrti,arjuna
son-father,rAma,daSaraTa,karRa,sUryadeva
son-father,rAma,daSaraTa,daSaraTa,aja
son-father,rAma,daSaraTa,lakzmaRa,daSaraTa
son-father,rAma,daSaraTa,Barata,daSaraTa
son-father,rAma,daSaraTa,SatruGna,daSaraTa
son-father,rAma,daSaraTa,hanumAn,vAyU
son-father,rAma,daSaraTa,Sakuni,suvala
son-father,rAma,daSaraTa,vriSaka,suvala
son-father,rAma,daSaraTa,jambumali,prahasta
son-father,rAma,daSaraTa,lava,rAma
son-father,rAma,daSaraTa,kuSa,rAma
son-father,rAma,daSaraTa,nala,viSvakarmA
son-father,rAma,daSaraTa,jawAyu,aruna
son-father,rAma,daSaraTa,triSira,rAvaRa
son-father,rAma,daSaraTa,atikAya,rAvaRa
son-father,rAma,daSaraTa,angada,bAli
son-father,rAma,daSaraTa,bArbarika,Gawotkaca
son-father,rAma,daSaraTa,banasena,karRa
son-father,rAma,daSaraTa,balarAm,vAsudeva
son-father,rAma,daSaraTa,durmasena,duHSAsana
son-father,lakzmaRa,daSaraTa,aBimanyu,arjuna
son-father,lakzmaRa,daSaraTa,dakza,brahmA
son-father,lakzmaRa,daSaraTa,drupadA,sriKanqI
son-father,lakzmaRa,daSaraTa,Gawotkaca,BIma
son-father,lakzmaRa,daSaraTa,pralhada,hiraRyakaSipu
son-father,lakzmaRa,daSaraTa,arjuna,indra
son-father,lakzmaRa,daSaraTa,aSvatTAmA,droRA
son-father,lakzmaRa,daSaraTa,BIzmA,SAntanu
son-father,lakzmaRa,daSaraTa,DftarAzwra,vicitravIrya
son-father,lakzmaRa,daSaraTa,SiSupAla,dAmaGoza
son-father,lakzmaRa,daSaraTa,SukrAcArya,Bfgu
son-father,lakzmaRa,daSaraTa,gaReSaH,SivaH
son-father,lakzmaRa,daSaraTa,anirudDaH,kAmadevaH
son-father,lakzmaRa,daSaraTa,kArtikeyaH,SivaH
son-father,lakzmaRa,daSaraTa,uzwraSiSuH,uzwraH
son-father,lakzmaRa,daSaraTa,kAmadevaH,vizRuH
son-father,lakzmaRa,daSaraTa,vizRuH,vasudevaH
son-father,lakzmaRa,daSaraTa,sanatkumAraH,brahmA
son-father,lakzmaRa,daSaraTa,jayantaH,indraH
son-father,lakzmaRa,daSaraTa,nalakUbaraH,kuberaH
son-father,lakzmaRa,daSaraTa,indrajit,rAvaRa
son-father,lakzmaRa,daSaraTa,rAvaRa,visrava
son-father,lakzmaRa,daSaraTa,visrava,pulastya
son-father,lakzmaRa,daSaraTa,SAntanu,kuru
son-father,lakzmaRa,daSaraTa,yuyutsu,DftarAzwra
son-father,lakzmaRa,daSaraTa,vriSketu,karRa
son-father,lakzmaRa,daSaraTa,vabrUvAhana,arjuna
son-father,lakzmaRa,daSaraTa,prativinDya,yuDizWira
son-father,lakzmaRa,daSaraTa,sutasoma,BIma
son-father,lakzmaRa,daSaraTa,srutakarma,sahadeva
son-father,lakzmaRa,daSaraTa,satAtika,nakula
son-father,lakzmaRa,daSaraTa,parikSit,janamejaya
son-father,lakzmaRa,daSaraTa,irAvan,arjuna
son-father,lakzmaRa,daSaraTa,srutakIrti,arjuna
son-father,lakzmaRa,daSaraTa,karRa,sUryadeva
son-father,lakzmaRa,daSaraTa,daSaraTa,aja
son-father,lakzmaRa,daSaraTa,rAma,daSaraTa
son-father,lakzmaRa,daSaraTa,Barata,daSaraTa
son-father,lakzmaRa,daSaraTa,SatruGna,daSaraTa
son-father,lakzmaRa,daSaraTa,hanumAn,vAyU
son-father,lakzmaRa,daSaraTa,Sakuni,suvala
son-father,lakzmaRa,daSaraTa,vriSaka,suvala
son-father,lakzmaRa,daSaraTa,jambumali,prahasta
son-father,lakzmaRa,daSaraTa,lava,rAma
son-father,lakzmaRa,daSaraTa,kuSa,rAma
son-father,lakzmaRa,daSaraTa,nala,viSvakarmA
son-father,lakzmaRa,daSaraTa,jawAyu,aruna
son-father,lakzmaRa,daSaraTa,triSira,rAvaRa
son-father,lakzmaRa,daSaraTa,atikAya,rAvaRa
son-father,lakzmaRa,daSaraTa,angada,bAli
son-father,lakzmaRa,daSaraTa,bArbarika,Gawotkaca
son-father,lakzmaRa,daSaraTa,banasena,karRa
son-father,lakzmaRa,daSaraTa,balarAm,vAsudeva
son-father,lakzmaRa,daSaraTa,durmasena,duHSAsana
son-father,Barata,daSaraTa,aBimanyu,arjuna
son-father,Barata,daSaraTa,dakza,brahmA
son-father,Barata,daSaraTa,drupadA,sriKanqI
son-father,Barata,daSaraTa,Gawotkaca,BIma
son-father,Barata,daSaraTa,pralhada,hiraRyakaSipu
son-father,Barata,daSaraTa,arjuna,indra
son-father,Barata,daSaraTa,aSvatTAmA,droRA
son-father,Barata,daSaraTa,BIzmA,SAntanu
son-father,Barata,daSaraTa,DftarAzwra,vicitravIrya
son-father,Barata,daSaraTa,SiSupAla,dAmaGoza
son-father,Barata,daSaraTa,SukrAcArya,Bfgu
son-father,Barata,daSaraTa,gaReSaH,SivaH
son-father,Barata,daSaraTa,anirudDaH,kAmadevaH
son-father,Barata,daSaraTa,kArtikeyaH,SivaH
son-father,Barata,daSaraTa,uzwraSiSuH,uzwraH
son-father,Barata,daSaraTa,kAmadevaH,vizRuH
son-father,Barata,daSaraTa,vizRuH,vasudevaH
son-father,Barata,daSaraTa,sanatkumAraH,brahmA
son-father,Barata,daSaraTa,jayantaH,indraH
son-father,Barata,daSaraTa,nalakUbaraH,kuberaH
son-father,Barata,daSaraTa,indrajit,rAvaRa
son-father,Barata,daSaraTa,rAvaRa,visrava
son-father,Barata,daSaraTa,visrava,pulastya
son-father,Barata,daSaraTa,SAntanu,kuru
son-father,Barata,daSaraTa,yuyutsu,DftarAzwra
son-father,Barata,daSaraTa,vriSketu,karRa
son-father,Barata,daSaraTa,vabrUvAhana,arjuna
son-father,Barata,daSaraTa,prativinDya,yuDizWira
son-father,Barata,daSaraTa,sutasoma,BIma
son-father,Barata,daSaraTa,srutakarma,sahadeva
son-father,Barata,daSaraTa,satAtika,nakula
son-father,Barata,daSaraTa,parikSit,janamejaya
son-father,Barata,daSaraTa,irAvan,arjuna
son-father,Barata,daSaraTa,srutakIrti,arjuna
son-father,Barata,daSaraTa,karRa,sUryadeva
son-father,Barata,daSaraTa,daSaraTa,aja
son-father,Barata,daSaraTa,rAma,daSaraTa
son-father,Barata,daSaraTa,lakzmaRa,daSaraTa
son-father,Barata,daSaraTa,SatruGna,daSaraTa
son-father,Barata,daSaraTa,hanumAn,vAyU
son-father,Barata,daSaraTa,Sakuni,suvala
son-father,Barata,daSaraTa,vriSaka,suvala
son-father,Barata,daSaraTa,jambumali,prahasta
son-father,Barata,daSaraTa,lava,rAma
son-father,Barata,daSaraTa,kuSa,rAma
son-father,Barata,daSaraTa,nala,viSvakarmA
son-father,Barata,daSaraTa,jawAyu,aruna
son-father,Barata,daSaraTa,triSira,rAvaRa
son-father,Barata,daSaraTa,atikAya,rAvaRa
son-father,Barata,daSaraTa,angada,bAli
son-father,Barata,daSaraTa,bArbarika,Gawotkaca
son-father,Barata,daSaraTa,banasena,karRa
son-father,Barata,daSaraTa,balarAm,vAsudeva
son-father,Barata,daSaraTa,durmasena,duHSAsana
son-father,SatruGna,daSaraTa,aBimanyu,arjuna
son-father,SatruGna,daSaraTa,dakza,brahmA
son-father,SatruGna,daSaraTa,drupadA,sriKanqI
son-father,SatruGna,daSaraTa,Gawotkaca,BIma
son-father,SatruGna,daSaraTa,pralhada,hiraRyakaSipu
son-father,SatruGna,daSaraTa,arjuna,indra
son-father,SatruGna,daSaraTa,aSvatTAmA,droRA
son-father,SatruGna,daSaraTa,BIzmA,SAntanu
son-father,SatruGna,daSaraTa,DftarAzwra,vicitravIrya
son-father,SatruGna,daSaraTa,SiSupAla,dAmaGoza
son-father,SatruGna,daSaraTa,SukrAcArya,Bfgu
son-father,SatruGna,daSaraTa,gaReSaH,SivaH
son-father,SatruGna,daSaraTa,anirudDaH,kAmadevaH
son-father,SatruGna,daSaraTa,kArtikeyaH,SivaH
son-father,SatruGna,daSaraTa,uzwraSiSuH,uzwraH
son-father,SatruGna,daSaraTa,kAmadevaH,vizRuH
son-father,SatruGna,daSaraTa,vizRuH,vasudevaH
son-father,SatruGna,daSaraTa,sanatkumAraH,brahmA
son-father,SatruGna,daSaraTa,jayantaH,indraH
son-father,SatruGna,daSaraTa,nalakUbaraH,kuberaH
son-father,SatruGna,daSaraTa,indrajit,rAvaRa
son-father,SatruGna,daSaraTa,rAvaRa,visrava
son-father,SatruGna,daSaraTa,visrava,pulastya
son-father,SatruGna,daSaraTa,SAntanu,kuru
son-father,SatruGna,daSaraTa,yuyutsu,DftarAzwra
son-father,SatruGna,daSaraTa,vriSketu,karRa
son-father,SatruGna,daSaraTa,vabrUvAhana,arjuna
son-father,SatruGna,daSaraTa,prativinDya,yuDizWira
son-father,SatruGna,daSaraTa,sutasoma,BIma
son-father,SatruGna,daSaraTa,srutakarma,sahadeva
son-father,SatruGna,daSaraTa,satAtika,nakula
son-father,SatruGna,daSaraTa,parikSit,janamejaya
son-father,SatruGna,daSaraTa,irAvan,arjuna
son-father,SatruGna,daSaraTa,srutakIrti,arjuna
son-father,SatruGna,daSaraTa,karRa,sUryadeva
son-father,SatruGna,daSaraTa,daSaraTa,aja
son-father,SatruGna,daSaraTa,rAma,daSaraTa
son-father,SatruGna,daSaraTa,lakzmaRa,daSaraTa
son-father,SatruGna,daSaraTa,Barata,daSaraTa
son-father,SatruGna,daSaraTa,hanumAn,vAyU
son-father,SatruGna,daSaraTa,Sakuni,suvala
son-father,SatruGna,daSaraTa,vriSaka,suvala
son-father,SatruGna,daSaraTa,jambumali,prahasta
son-father,SatruGna,daSaraTa,lava,rAma
son-father,SatruGna,daSaraTa,kuSa,rAma
son-father,SatruGna,daSaraTa,nala,viSvakarmA
son-father,SatruGna,daSaraTa,jawAyu,aruna
son-father,SatruGna,daSaraTa,triSira,rAvaRa
son-father,SatruGna,daSaraTa,atikAya,rAvaRa
son-father,SatruGna,daSaraTa,angada,bAli
son-father,SatruGna,daSaraTa,bArbarika,Gawotkaca
son-father,SatruGna,daSaraTa,banasena,karRa
son-father,SatruGna,daSaraTa,balarAm,vAsudeva
son-father,SatruGna,daSaraTa,durmasena,duHSAsana
son-father,hanumAn,vAyU,aBimanyu,arjuna
son-father,hanumAn,vAyU,dakza,brahmA
son-father,hanumAn,vAyU,drupadA,sriKanqI
son-father,hanumAn,vAyU,Gawotkaca,BIma
son-father,hanumAn,vAyU,pralhada,hiraRyakaSipu
son-father,hanumAn,vAyU,arjuna,indra
son-father,hanumAn,vAyU,aSvatTAmA,droRA
son-father,hanumAn,vAyU,BIzmA,SAntanu
son-father,hanumAn,vAyU,DftarAzwra,vicitravIrya
son-father,hanumAn,vAyU,SiSupAla,dAmaGoza
son-father,hanumAn,vAyU,SukrAcArya,Bfgu
son-father,hanumAn,vAyU,gaReSaH,SivaH
son-father,hanumAn,vAyU,anirudDaH,kAmadevaH
son-father,hanumAn,vAyU,kArtikeyaH,SivaH
son-father,hanumAn,vAyU,uzwraSiSuH,uzwraH
son-father,hanumAn,vAyU,kAmadevaH,vizRuH
son-father,hanumAn,vAyU,vizRuH,vasudevaH
son-father,hanumAn,vAyU,sanatkumAraH,brahmA
son-father,hanumAn,vAyU,jayantaH,indraH
son-father,hanumAn,vAyU,nalakUbaraH,kuberaH
son-father,hanumAn,vAyU,indrajit,rAvaRa
son-father,hanumAn,vAyU,rAvaRa,visrava
son-father,hanumAn,vAyU,visrava,pulastya
son-father,hanumAn,vAyU,SAntanu,kuru
son-father,hanumAn,vAyU,yuyutsu,DftarAzwra
son-father,hanumAn,vAyU,vriSketu,karRa
son-father,hanumAn,vAyU,vabrUvAhana,arjuna
son-father,hanumAn,vAyU,prativinDya,yuDizWira
son-father,hanumAn,vAyU,sutasoma,BIma
son-father,hanumAn,vAyU,srutakarma,sahadeva
son-father,hanumAn,vAyU,satAtika,nakula
son-father,hanumAn,vAyU,parikSit,janamejaya
son-father,hanumAn,vAyU,irAvan,arjuna
son-father,hanumAn,vAyU,srutakIrti,arjuna
son-father,hanumAn,vAyU,karRa,sUryadeva
son-father,hanumAn,vAyU,daSaraTa,aja
son-father,hanumAn,vAyU,rAma,daSaraTa
son-father,hanumAn,vAyU,lakzmaRa,daSaraTa
son-father,hanumAn,vAyU,Barata,daSaraTa
son-father,hanumAn,vAyU,SatruGna,daSaraTa
son-father,hanumAn,vAyU,Sakuni,suvala
son-father,hanumAn,vAyU,vriSaka,suvala
son-father,hanumAn,vAyU,jambumali,prahasta
son-father,hanumAn,vAyU,lava,rAma
son-father,hanumAn,vAyU,kuSa,rAma
son-father,hanumAn,vAyU,nala,viSvakarmA
son-father,hanumAn,vAyU,jawAyu,aruna
son-father,hanumAn,vAyU,triSira,rAvaRa
son-father,hanumAn,vAyU,atikAya,rAvaRa
son-father,hanumAn,vAyU,angada,bAli
son-father,hanumAn,vAyU,bArbarika,Gawotkaca
son-father,hanumAn,vAyU,banasena,karRa
son-father,hanumAn,vAyU,balarAm,vAsudeva
son-father,hanumAn,vAyU,durmasena,duHSAsana
son-father,Sakuni,suvala,aBimanyu,arjuna
son-father,Sakuni,suvala,dakza,brahmA
son-father,Sakuni,suvala,drupadA,sriKanqI
son-father,Sakuni,suvala,Gawotkaca,BIma
son-father,Sakuni,suvala,pralhada,hiraRyakaSipu
son-father,Sakuni,suvala,arjuna,indra
son-father,Sakuni,suvala,aSvatTAmA,droRA
son-father,Sakuni,suvala,BIzmA,SAntanu
son-father,Sakuni,suvala,DftarAzwra,vicitravIrya
son-father,Sakuni,suvala,SiSupAla,dAmaGoza
son-father,Sakuni,suvala,SukrAcArya,Bfgu
son-father,Sakuni,suvala,gaReSaH,SivaH
son-father,Sakuni,suvala,anirudDaH,kAmadevaH
son-father,Sakuni,suvala,kArtikeyaH,SivaH
son-father,Sakuni,suvala,uzwraSiSuH,uzwraH
son-father,Sakuni,suvala,kAmadevaH,vizRuH
son-father,Sakuni,suvala,vizRuH,vasudevaH
son-father,Sakuni,suvala,sanatkumAraH,brahmA
son-father,Sakuni,suvala,jayantaH,indraH
son-father,Sakuni,suvala,nalakUbaraH,kuberaH
son-father,Sakuni,suvala,indrajit,rAvaRa
son-father,Sakuni,suvala,rAvaRa,visrava
son-father,Sakuni,suvala,visrava,pulastya
son-father,Sakuni,suvala,SAntanu,kuru
son-father,Sakuni,suvala,yuyutsu,DftarAzwra
son-father,Sakuni,suvala,vriSketu,karRa
son-father,Sakuni,suvala,vabrUvAhana,arjuna
son-father,Sakuni,suvala,prativinDya,yuDizWira
son-father,Sakuni,suvala,sutasoma,BIma
son-father,Sakuni,suvala,srutakarma,sahadeva
son-father,Sakuni,suvala,satAtika,nakula
son-father,Sakuni,suvala,parikSit,janamejaya
son-father,Sakuni,suvala,irAvan,arjuna
son-father,Sakuni,suvala,srutakIrti,arjuna
son-father,Sakuni,suvala,karRa,sUryadeva
son-father,Sakuni,suvala,daSaraTa,aja
son-father,Sakuni,suvala,rAma,daSaraTa
son-father,Sakuni,suvala,lakzmaRa,daSaraTa
son-father,Sakuni,suvala,Barata,daSaraTa
son-father,Sakuni,suvala,SatruGna,daSaraTa
son-father,Sakuni,suvala,hanumAn,vAyU
son-father,Sakuni,suvala,vriSaka,suvala
son-father,Sakuni,suvala,jambumali,prahasta
son-father,Sakuni,suvala,lava,rAma
son-father,Sakuni,suvala,kuSa,rAma
son-father,Sakuni,suvala,nala,viSvakarmA
son-father,Sakuni,suvala,jawAyu,aruna
son-father,Sakuni,suvala,triSira,rAvaRa
son-father,Sakuni,suvala,atikAya,rAvaRa
son-father,Sakuni,suvala,angada,bAli
son-father,Sakuni,suvala,bArbarika,Gawotkaca
son-father,Sakuni,suvala,banasena,karRa
son-father,Sakuni,suvala,balarAm,vAsudeva
son-father,Sakuni,suvala,durmasena,duHSAsana
son-father,vriSaka,suvala,aBimanyu,arjuna
son-father,vriSaka,suvala,dakza,brahmA
son-father,vriSaka,suvala,drupadA,sriKanqI
son-father,vriSaka,suvala,Gawotkaca,BIma
son-father,vriSaka,suvala,pralhada,hiraRyakaSipu
son-father,vriSaka,suvala,arjuna,indra
son-father,vriSaka,suvala,aSvatTAmA,droRA
son-father,vriSaka,suvala,BIzmA,SAntanu
son-father,vriSaka,suvala,DftarAzwra,vicitravIrya
son-father,vriSaka,suvala,SiSupAla,dAmaGoza
son-father,vriSaka,suvala,SukrAcArya,Bfgu
son-father,vriSaka,suvala,gaReSaH,SivaH
son-father,vriSaka,suvala,anirudDaH,kAmadevaH
son-father,vriSaka,suvala,kArtikeyaH,SivaH
son-father,vriSaka,suvala,uzwraSiSuH,uzwraH
son-father,vriSaka,suvala,kAmadevaH,vizRuH
son-father,vriSaka,suvala,vizRuH,vasudevaH
son-father,vriSaka,suvala,sanatkumAraH,brahmA
son-father,vriSaka,suvala,jayantaH,indraH
son-father,vriSaka,suvala,nalakUbaraH,kuberaH
son-father,vriSaka,suvala,indrajit,rAvaRa
son-father,vriSaka,suvala,rAvaRa,visrava
son-father,vriSaka,suvala,visrava,pulastya
son-father,vriSaka,suvala,SAntanu,kuru
son-father,vriSaka,suvala,yuyutsu,DftarAzwra
son-father,vriSaka,suvala,vriSketu,karRa
son-father,vriSaka,suvala,vabrUvAhana,arjuna
son-father,vriSaka,suvala,prativinDya,yuDizWira
son-father,vriSaka,suvala,sutasoma,BIma
son-father,vriSaka,suvala,srutakarma,sahadeva
son-father,vriSaka,suvala,satAtika,nakula
son-father,vriSaka,suvala,parikSit,janamejaya
son-father,vriSaka,suvala,irAvan,arjuna
son-father,vriSaka,suvala,srutakIrti,arjuna
son-father,vriSaka,suvala,karRa,sUryadeva
son-father,vriSaka,suvala,daSaraTa,aja
son-father,vriSaka,suvala,rAma,daSaraTa
son-father,vriSaka,suvala,lakzmaRa,daSaraTa
son-father,vriSaka,suvala,Barata,daSaraTa
son-father,vriSaka,suvala,SatruGna,daSaraTa
son-father,vriSaka,suvala,hanumAn,vAyU
son-father,vriSaka,suvala,Sakuni,suvala
son-father,vriSaka,suvala,jambumali,prahasta
son-father,vriSaka,suvala,lava,rAma
son-father,vriSaka,suvala,kuSa,rAma
son-father,vriSaka,suvala,nala,viSvakarmA
son-father,vriSaka,suvala,jawAyu,aruna
son-father,vriSaka,suvala,triSira,rAvaRa
son-father,vriSaka,suvala,atikAya,rAvaRa
son-father,vriSaka,suvala,angada,bAli
son-father,vriSaka,suvala,bArbarika,Gawotkaca
son-father,vriSaka,suvala,banasena,karRa
son-father,vriSaka,suvala,balarAm,vAsudeva
son-father,vriSaka,suvala,durmasena,duHSAsana
son-father,jambumali,prahasta,aBimanyu,arjuna
son-father,jambumali,prahasta,dakza,brahmA
son-father,jambumali,prahasta,drupadA,sriKanqI
son-father,jambumali,prahasta,Gawotkaca,BIma
son-father,jambumali,prahasta,pralhada,hiraRyakaSipu
son-father,jambumali,prahasta,arjuna,indra
son-father,jambumali,prahasta,aSvatTAmA,droRA
son-father,jambumali,prahasta,BIzmA,SAntanu
son-father,jambumali,prahasta,DftarAzwra,vicitravIrya
son-father,jambumali,prahasta,SiSupAla,dAmaGoza
son-father,jambumali,prahasta,SukrAcArya,Bfgu
son-father,jambumali,prahasta,gaReSaH,SivaH
son-father,jambumali,prahasta,anirudDaH,kAmadevaH
son-father,jambumali,prahasta,kArtikeyaH,SivaH
son-father,jambumali,prahasta,uzwraSiSuH,uzwraH
son-father,jambumali,prahasta,kAmadevaH,vizRuH
son-father,jambumali,prahasta,vizRuH,vasudevaH
son-father,jambumali,prahasta,sanatkumAraH,brahmA
son-father,jambumali,prahasta,jayantaH,indraH
son-father,jambumali,prahasta,nalakUbaraH,kuberaH
son-father,jambumali,prahasta,indrajit,rAvaRa
son-father,jambumali,prahasta,rAvaRa,visrava
son-father,jambumali,prahasta,visrava,pulastya
son-father,jambumali,prahasta,SAntanu,kuru
son-father,jambumali,prahasta,yuyutsu,DftarAzwra
son-father,jambumali,prahasta,vriSketu,karRa
son-father,jambumali,prahasta,vabrUvAhana,arjuna
son-father,jambumali,prahasta,prativinDya,yuDizWira
son-father,jambumali,prahasta,sutasoma,BIma
son-father,jambumali,prahasta,srutakarma,sahadeva
son-father,jambumali,prahasta,satAtika,nakula
son-father,jambumali,prahasta,parikSit,janamejaya
son-father,jambumali,prahasta,irAvan,arjuna
son-father,jambumali,prahasta,srutakIrti,arjuna
son-father,jambumali,prahasta,karRa,sUryadeva
son-father,jambumali,prahasta,daSaraTa,aja
son-father,jambumali,prahasta,rAma,daSaraTa
son-father,jambumali,prahasta,lakzmaRa,daSaraTa
son-father,jambumali,prahasta,Barata,daSaraTa
son-father,jambumali,prahasta,SatruGna,daSaraTa
son-father,jambumali,prahasta,hanumAn,vAyU
son-father,jambumali,prahasta,Sakuni,suvala
son-father,jambumali,prahasta,vriSaka,suvala
son-father,jambumali,prahasta,lava,rAma
son-father,jambumali,prahasta,kuSa,rAma
son-father,jambumali,prahasta,nala,viSvakarmA
son-father,jambumali,prahasta,jawAyu,aruna
son-father,jambumali,prahasta,triSira,rAvaRa
son-father,jambumali,prahasta,atikAya,rAvaRa
son-father,jambumali,prahasta,angada,bAli
son-father,jambumali,prahasta,bArbarika,Gawotkaca
son-father,jambumali,prahasta,banasena,karRa
son-father,jambumali,prahasta,balarAm,vAsudeva
son-father,jambumali,prahasta,durmasena,duHSAsana
son-father,lava,rAma,aBimanyu,arjuna
son-father,lava,rAma,dakza,brahmA
son-father,lava,rAma,drupadA,sriKanqI
son-father,lava,rAma,Gawotkaca,BIma
son-father,lava,rAma,pralhada,hiraRyakaSipu
son-father,lava,rAma,arjuna,indra
son-father,lava,rAma,aSvatTAmA,droRA
son-father,lava,rAma,BIzmA,SAntanu
son-father,lava,rAma,DftarAzwra,vicitravIrya
son-father,lava,rAma,SiSupAla,dAmaGoza
son-father,lava,rAma,SukrAcArya,Bfgu
son-father,lava,rAma,gaReSaH,SivaH
son-father,lava,rAma,anirudDaH,kAmadevaH
son-father,lava,rAma,kArtikeyaH,SivaH
son-father,lava,rAma,uzwraSiSuH,uzwraH
son-father,lava,rAma,kAmadevaH,vizRuH
son-father,lava,rAma,vizRuH,vasudevaH
son-father,lava,rAma,sanatkumAraH,brahmA
son-father,lava,rAma,jayantaH,indraH
son-father,lava,rAma,nalakUbaraH,kuberaH
son-father,lava,rAma,indrajit,rAvaRa
son-father,lava,rAma,rAvaRa,visrava
son-father,lava,rAma,visrava,pulastya
son-father,lava,rAma,SAntanu,kuru
son-father,lava,rAma,yuyutsu,DftarAzwra
son-father,lava,rAma,vriSketu,karRa
son-father,lava,rAma,vabrUvAhana,arjuna
son-father,lava,rAma,prativinDya,yuDizWira
son-father,lava,rAma,sutasoma,BIma
son-father,lava,rAma,srutakarma,sahadeva
son-father,lava,rAma,satAtika,nakula
son-father,lava,rAma,parikSit,janamejaya
son-father,lava,rAma,irAvan,arjuna
son-father,lava,rAma,srutakIrti,arjuna
son-father,lava,rAma,karRa,sUryadeva
son-father,lava,rAma,daSaraTa,aja
son-father,lava,rAma,rAma,daSaraTa
son-father,lava,rAma,lakzmaRa,daSaraTa
son-father,lava,rAma,Barata,daSaraTa
son-father,lava,rAma,SatruGna,daSaraTa
son-father,lava,rAma,hanumAn,vAyU
son-father,lava,rAma,Sakuni,suvala
